age_group_id,,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
age_group_name,,Early Neonatal,Late Neonatal,Post Neonatal,1 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74
cause_id,cause_name,,,,,,,,,,,,,,,,,,
297,Tuberculosis,NA,NA,NA,13032.36879123129,-3108.1930196965327,-3085.1612111841478,NA,-21841.298106413593,NA,NA,NA,NA,NA,NA,NA,-101536.95314524972,-97516.83833897747,-45463.24998195564
298,HIV/AIDS,NA,NA,NA,NA,NA,NA,NA,-81241.18828398385,NA,NA,NA,-385682.24837183807,-322989.457855487,-247426.0382210577,NA,NA,NA,NA
302,Diarrheal diseases,17250.709744368534,NA,97094.16827888401,229297.70005169488,NA,NA,NA,9668.81515278687,NA,NA,NA,12077.719199961739,15607.858852625537,NA,30919.099501583692,47485.37961747175,NA,NA
321,Other intestinal infectious diseases,NA,NA,426.4180267714384,422.3907547502085,32.41609732296585,16.855090910207746,NA,NA,NA,NA,NA,7.8678251200430696,9.723668203437457,8.154339490704558,6.599381258159831,8.911325217710612,10.222146482961765,5.705506140055042
322,Lower respiratory infections,NA,-45731.377867378964,-143998.75991433457,102617.2186260803,-7436.615555193815,-7747.840710296284,-12047.34347202959,-19080.6073755797,-31599.295088024344,NA,-76930.88402497498,NA,NA,NA,-130518.61898815853,-132523.77083252132,-85075.20824405347,NA
328,Upper respiratory infections,NA,NA,1150.317789245622,6810.454226603715,6533.766562357781,4317.57104759932,NA,NA,NA,NA,NA,NA,NA,NA,NA,1788.171777929364,1467.2744581330203,1071.4994066696283
329,Otitis media,36.092936893777875,19.25276739746279,172.43840000258413,-726.3783947677856,-1747.1711788399466,-1354.0019660733822,-956.471726576651,375.5624064926936,361.0616693547165,272.49149874275685,283.41179877493414,321.4657190742012,439.5513065613661,508.3363956426789,508.1269588276681,346.89019097914513,260.0203449371173,146.59235167370184
332,Meningitis,7407.772541573123,3403.925432842544,NA,49059.22852850793,NA,3852.6177692269307,7145.045023312249,8149.65154054331,4018.6977234571277,6204.867208846411,7830.997721947446,NA,7152.886605147428,12158.987542900877,12739.726610970894,15484.206805558319,4325.7208880054395,6149.244928310292
337,Encephalitis,-553.4828696021685,NA,NA,NA,NA,-5070.586966207552,NA,-4077.7599750607833,NA,-5253.1839179040335,-5585.666088964949,NA,-4776.150397850458,-5199.17225581407,-6433.376516767219,NA,-7081.372273853916,-6740.437285163447
